epoch,train_loss,val_loss,val_accuracy,"# {'start_time': '2025-02-20 19:05:53', 'learning_rate': 0.001, 'batch_size': 128, 'epochs': 10, 'criterion': 'CrossEntropyLoss', 'optimizer': 'Adam', 'model_name': 'Unimodal_Image'}
"
1,1.2593297764658928,1.2845168858766556,51.7
2,1.041009595990181,0.9473838657140732,62.5
3,0.9873875588178634,0.9268262386322021,63.2
4,0.9330845758318901,0.8993768990039825,64.6
5,0.9296714931726455,0.9097932428121567,62.2
6,0.9108808353543282,0.8970148414373398,64.5
7,0.9040479779243469,0.8862274736166,64.8
8,0.9067999511957169,0.893056645989418,63.6
9,0.9074895560741425,0.8933549374341965,62.8
10,0.8957877293229103,0.8962980955839157,64.2
